date,landfill_name,city,msw_received_tonnes,organic_fraction,ch4_emitted_tonnes,ambient_temp,sensor_status
2023-09-30,Okhla,Delhi,1198.7,0.5,53.94,28.2,ACTIVE
2023-09-30,Deonar,Mumbai,2908.9,0.46,129.74,29.7,ACTIVE
2023-09-30,Pirana,Ahmedabad,2613.0,0.57,119.41,33.7,ACTIVE
2023-09-30,Perungudi,Chennai,2199.2,0.51,99.18,20.2,ACTIVE
2023-10-01,Ghazipur,Delhi,3066.7,0.54,139.23,41.9,ACTIVE
2023-10-01,Bhalswa,Delhi,1835.1,0.49,82.4,22.1,ACTIVE
2023-10-01,Okhla,Delhi,1226.6,0.41,54.09,43.9,ACTIVE
2023-10-01,Deonar,Mumbai,3391.7,0.59,155.68,18.2,ACTIVE
2023-10-01,Pirana,Ahmedabad,2530.2,0.48,113.35,22.6,ACTIVE
2023-10-01,Perungudi,Chennai,2206.6,0.41,97.31,27.3,ACTIVE
2023-10-02,Ghazipur,Delhi,2967.9,0.47,132.67,41.6,ACTIVE
2023-10-02,Bhalswa,Delhi,1701.5,0.57,77.76,15.7,ACTIVE
2023-10-02,Okhla,Delhi,1156.3,0.55,52.61,43.1,ACTIVE
2023-10-02,Deonar,Mumbai,3155.8,0.48,141.38,25.7,ACTIVE
2023-10-02,Pirana,Ahmedabad,2355.7,0.59,108.13,28.5,CALIBRATING
2023-10-02,Perungudi,Chennai,2586.6,0.55,117.69,25.0,ACTIVE
2023-10-03,Ghazipur,Delhi,3043.9,0.47,136.06,44.8,ACTIVE
2023-10-03,Bhalswa,Delhi,1765.2,0.5,79.43,34.5,ACTIVE
2023-10-03,Okhla,Delhi,1359.2,0.47,60.76,28.9,ACTIVE
2023-10-03,Deonar,Mumbai,3255.7,0.49,146.18,23.3,ACTIVE
2023-10-03,Pirana,Ahmedabad,2632.1,0.53,119.23,37.3,ACTIVE
2023-10-03,Perungudi,Chennai,2513.9,0.58,115.14,19.8,ACTIVE
2023-10-04,Ghazipur,Delhi,2392.3,0.48,107.18,24.0,CALIBRATING
2023-10-04,Bhalswa,Delhi,2116.9,0.51,95.47,15.4,ACTIVE
2023-10-04,Okhla,Delhi,1181.5,0.56,53.88,33.8,ACTIVE
2023-10-04,Deonar,Mumbai,3040.1,0.47,135.89,35.6,ACTIVE
2023-10-04,Pirana,Ahmedabad,2734.7,0.57,124.98,26.7,ACTIVE
2023-10-04,Perungudi,Chennai,2746.7,0.48,123.05,32.1,ACTIVE
2023-10-05,Ghazipur,Delhi,3124.7,0.41,137.8,41.6,ACTIVE
2023-10-05,Bhalswa,Delhi,1836.8,0.47,82.1,44.6,ACTIVE
2023-10-05,Okhla,Delhi,1116.0,0.59,51.22,29.0,ACTIVE
2023-10-05,Deonar,Mumbai,3326.2,0.52,150.34,25.7,ACTIVE
2023-10-05,Pirana,Ahmedabad,2704.4,0.44,120.08,16.9,ACTIVE
2023-10-05,Perungudi,Chennai,2078.1,0.47,92.89,20.7,ACTIVE
2023-10-06,Ghazipur,Delhi,2977.4,0.52,134.58,24.9,ACTIVE
2023-10-06,Bhalswa,Delhi,2003.3,0.42,88.55,34.1,ACTIVE
2023-10-06,Okhla,Delhi,1337.8,0.51,60.33,17.8,ACTIVE
2023-10-06,Deonar,Mumbai,3175.4,0.46,141.62,22.0,ACTIVE
2023-10-06,Pirana,Ahmedabad,2729.4,0.59,125.28,24.8,ACTIVE
2023-10-06,Perungudi,Chennai,2216.5,0.58,101.52,37.9,ACTIVE
2023-10-07,Ghazipur,Delhi,2654.4,0.54,120.51,18.0,ACTIVE
2023-10-07,Bhalswa,Delhi,2286.8,0.47,102.22,34.7,ACTIVE
2023-10-07,Okhla,Delhi,1050.5,0.59,48.22,42.8,ACTIVE
2023-10-07,Deonar,Mumbai,3352.1,0.57,153.19,40.9,ACTIVE
2023-10-07,Pirana,Ahmedabad,2766.4,0.59,126.98,17.5,ACTIVE
2023-10-07,Perungudi,Chennai,2715.8,0.6,124.93,33.6,ACTIVE
2023-10-08,Ghazipur,Delhi,2972.2,0.47,132.86,32.8,CALIBRATING
2023-10-08,Bhalswa,Delhi,2256.3,0.42,99.73,15.1,ACTIVE
2023-10-08,Okhla,Delhi,1307.4,0.45,58.18,41.1,CALIBRATING
2023-10-08,Deonar,Mumbai,2804.6,0.46,125.09,20.0,ACTIVE
2023-10-08,Pirana,Ahmedabad,2501.9,0.42,110.58,18.4,ACTIVE
2023-10-08,Perungudi,Chennai,2658.7,0.59,122.03,40.3,ACTIVE
2023-10-09,Ghazipur,Delhi,2602.4,0.49,116.85,36.9,CALIBRATING
2023-10-09,Bhalswa,Delhi,1921.7,0.57,87.82,28.3,ACTIVE
2023-10-09,Okhla,Delhi,1217.5,0.48,54.54,36.7,ACTIVE
2023-10-09,Deonar,Mumbai,2866.6,0.45,127.56,36.0,ACTIVE
2023-10-09,Pirana,Ahmedabad,2222.5,0.52,100.46,25.8,ACTIVE
2023-10-09,Perungudi,Chennai,2129.0,0.5,95.81,25.0,ACTIVE
2023-10-10,Ghazipur,Delhi,3049.4,0.4,134.17,21.6,ACTIVE
2023-10-10,Bhalswa,Delhi,1941.4,0.4,85.42,21.0,ACTIVE
2023-10-10,Okhla,Delhi,1084.9,0.43,48.06,24.1,ACTIVE
2023-10-10,Deonar,Mumbai,2596.2,0.45,115.53,34.1,ACTIVE
2023-10-10,Pirana,Ahmedabad,2720.6,0.52,122.97,25.0,ACTIVE
2023-10-10,Perungudi,Chennai,2220.7,0.41,97.93,29.8,ACTIVE
2023-10-11,Ghazipur,Delhi,3127.0,0.55,142.28,29.2,ACTIVE
2023-10-11,Bhalswa,Delhi,1969.6,0.56,89.81,44.9,ACTIVE
2023-10-11,Okhla,Delhi,1352.2,0.52,61.12,38.0,ACTIVE
2023-10-11,Deonar,Mumbai,2826.4,0.46,126.06,34.3,ACTIVE
2023-10-11,Pirana,Ahmedabad,2300.7,0.42,101.69,26.5,ACTIVE
2023-10-11,Perungudi,Chennai,2124.4,0.58,97.3,31.8,ACTIVE
2023-10-12,Ghazipur,Delhi,2855.0,0.48,127.9,24.2,ACTIVE
2023-10-12,Bhalswa,Delhi,1948.9,0.49,87.51,31.0,ACTIVE
2023-10-12,Okhla,Delhi,1249.9,0.46,55.75,34.9,ACTIVE
2023-10-12,Deonar,Mumbai,2807.4,0.58,128.58,33.4,ACTIVE
2023-10-12,Pirana,Ahmedabad,2418.0,0.58,110.74,34.5,ACTIVE
2023-10-12,Perungudi,Chennai,2359.6,0.58,108.07,23.4,ACTIVE
2023-10-13,Ghazipur,Delhi,2744.6,0.56,125.15,23.7,ACTIVE
2023-10-13,Bhalswa,Delhi,1775.6,0.42,78.48,27.8,ACTIVE
2023-10-13,Okhla,Delhi,1154.9,0.42,51.05,38.1,ACTIVE
2023-10-13,Deonar,Mumbai,3251.4,0.54,147.61,44.7,ACTIVE
2023-10-13,Pirana,Ahmedabad,2261.4,0.46,100.86,31.4,CALIBRATING
2023-10-13,Perungudi,Chennai,2486.0,0.58,113.86,28.6,ACTIVE
2023-10-14,Ghazipur,Delhi,2633.1,0.56,120.07,27.9,ACTIVE
2023-10-14,Bhalswa,Delhi,1996.9,0.57,91.26,17.4,ACTIVE
2023-10-14,Okhla,Delhi,1243.7,0.54,56.46,16.1,ACTIVE
2023-10-14,Deonar,Mumbai,3105.0,0.41,136.93,24.7,ACTIVE
2023-10-14,Pirana,Ahmedabad,2520.2,0.58,115.43,27.8,ACTIVE
2023-10-14,Perungudi,Chennai,2153.3,0.53,97.54,39.8,ACTIVE
2023-10-15,Ghazipur,Delhi,2686.2,0.47,120.07,41.1,ACTIVE
2023-10-15,Bhalswa,Delhi,2120.1,0.45,94.34,38.8,ACTIVE
2023-10-15,Okhla,Delhi,1245.2,0.44,55.29,18.8,OFFLINE
2023-10-15,Deonar,Mumbai,3038.5,0.56,138.56,36.7,ACTIVE
2023-10-15,Pirana,Ahmedabad,2535.9,0.4,111.58,29.2,ACTIVE
2023-10-15,Perungudi,Chennai,2170.3,0.46,96.8,32.1,CALIBRATING
2023-10-16,Ghazipur,Delhi,2836.2,0.48,127.06,35.1,ACTIVE
2023-10-16,Bhalswa,Delhi,1732.4,0.58,79.34,25.7,ACTIVE
2023-10-16,Okhla,Delhi,1080.8,0.48,48.42,34.9,ACTIVE
2023-10-16,Deonar,Mumbai,2692.2,0.52,121.69,15.9,ACTIVE
2023-10-16,Pirana,Ahmedabad,2690.4,0.48,120.53,29.7,ACTIVE
2023-10-16,Perungudi,Chennai,2363.9,0.48,105.9,23.4,ACTIVE
2023-10-17,Ghazipur,Delhi,2607.8,0.52,117.87,17.7,CALIBRATING
2023-10-17,Bhalswa,Delhi,1762.4,0.4,77.55,30.0,ACTIVE
2023-10-17,Okhla,Delhi,1073.3,0.44,47.65,19.9,ACTIVE
2023-10-17,Deonar,Mumbai,3431.0,0.52,155.08,27.7,ACTIVE
2023-10-17,Pirana,Ahmedabad,2334.8,0.42,103.2,22.2,ACTIVE
2023-10-17,Perungudi,Chennai,2618.2,0.53,118.6,20.6,ACTIVE
2023-10-18,Ghazipur,Delhi,3035.4,0.49,136.29,22.5,ACTIVE
2023-10-18,Bhalswa,Delhi,1940.2,0.57,88.67,42.1,ACTIVE
2023-10-18,Okhla,Delhi,1158.1,0.52,52.35,20.6,CALIBRATING
2023-10-18,Deonar,Mumbai,2935.0,0.47,131.19,21.3,ACTIVE
2023-10-18,Pirana,Ahmedabad,2312.2,0.42,102.2,43.6,ACTIVE
2023-10-18,Perungudi,Chennai,2339.1,0.54,106.2,19.6,ACTIVE
2023-10-19,Ghazipur,Delhi,2537.7,0.46,113.18,17.0,ACTIVE
2023-10-19,Bhalswa,Delhi,1819.1,0.57,83.13,44.1,ACTIVE
2023-10-19,Okhla,Delhi,1282.5,0.41,56.56,22.8,ACTIVE
2023-10-19,Deonar,Mumbai,3170.9,0.57,144.91,42.1,ACTIVE
2023-10-19,Pirana,Ahmedabad,2240.6,0.56,102.17,36.0,ACTIVE
2023-10-19,Perungudi,Chennai,2163.3,0.59,99.3,37.2,ACTIVE
2023-10-20,Ghazipur,Delhi,3137.5,0.4,138.05,42.1,ACTIVE
2023-10-20,Bhalswa,Delhi,2257.3,0.51,101.8,33.1,ACTIVE
2023-10-20,Okhla,Delhi,1331.4,0.51,60.05,42.1,ACTIVE
2023-10-20,Deonar,Mumbai,3091.9,0.58,141.61,24.4,ACTIVE
2023-10-20,Pirana,Ahmedabad,2163.4,0.5,97.35,41.8,ACTIVE
2023-10-20,Perungudi,Chennai,2699.4,0.44,119.85,18.8,OFFLINE
2023-10-21,Ghazipur,Delhi,2963.2,0.45,131.86,19.5,CALIBRATING
2023-10-21,Bhalswa,Delhi,1893.4,0.6,87.1,42.5,ACTIVE
2023-10-21,Okhla,Delhi,1056.8,0.59,48.51,25.4,ACTIVE
2023-10-21,Deonar,Mumbai,2851.5,0.52,128.89,39.4,CALIBRATING
2023-10-21,Pirana,Ahmedabad,2857.4,0.53,129.44,44.4,ACTIVE
2023-10-21,Perungudi,Chennai,2642.0,0.44,117.3,22.2,ACTIVE
2023-10-22,Ghazipur,Delhi,2823.4,0.5,127.05,19.8,CALIBRATING
2023-10-22,Bhalswa,Delhi,1884.2,0.56,85.92,35.7,ACTIVE
2023-10-22,Okhla,Delhi,1203.4,0.55,54.75,20.0,CALIBRATING
2023-10-22,Deonar,Mumbai,3053.3,0.54,138.62,39.0,ACTIVE
2023-10-22,Pirana,Ahmedabad,2213.9,0.55,100.73,39.0,ACTIVE
2023-10-22,Perungudi,Chennai,2043.5,0.53,92.57,43.8,CALIBRATING
2023-10-23,Ghazipur,Delhi,2414.9,0.47,107.95,16.0,ACTIVE
2023-10-23,Bhalswa,Delhi,1729.5,0.56,78.87,29.4,ACTIVE
2023-10-23,Okhla,Delhi,1026.7,0.47,45.89,31.0,ACTIVE
2023-10-23,Deonar,Mumbai,2631.7,0.51,118.69,22.2,ACTIVE
2023-10-23,Pirana,Ahmedabad,2609.7,0.57,119.26,36.9,ACTIVE
2023-10-23,Perungudi,Chennai,2528.6,0.56,115.3,26.6,ACTIVE
2023-10-24,Ghazipur,Delhi,2417.1,0.53,109.49,19.6,CALIBRATING
2023-10-24,Bhalswa,Delhi,2164.0,0.53,98.03,32.2,ACTIVE
2023-10-24,Okhla,Delhi,1043.8,0.52,47.18,32.6,ACTIVE
2023-10-24,Deonar,Mumbai,2795.5,0.5,125.8,40.3,ACTIVE
2023-10-24,Pirana,Ahmedabad,2662.4,0.43,117.94,38.1,ACTIVE
2023-10-24,Perungudi,Chennai,2207.6,0.55,100.45,16.1,ACTIVE
2023-10-25,Ghazipur,Delhi,2575.3,0.53,116.66,41.3,CALIBRATING
2023-10-25,Bhalswa,Delhi,2083.4,0.58,95.42,42.0,ACTIVE
2023-10-25,Okhla,Delhi,1232.9,0.47,55.11,27.3,ACTIVE
2023-10-25,Deonar,Mumbai,2793.1,0.46,124.57,42.8,ACTIVE
2023-10-25,Pirana,Ahmedabad,2847.3,0.46,126.99,16.7,ACTIVE
2023-10-25,Perungudi,Chennai,2609.3,0.48,116.9,24.4,ACTIVE
2023-10-26,Ghazipur,Delhi,2954.2,0.53,133.83,18.5,ACTIVE
2023-10-26,Bhalswa,Delhi,1950.6,0.5,87.78,29.0,ACTIVE
2023-10-26,Okhla,Delhi,1065.6,0.51,48.06,34.5,ACTIVE
2023-10-26,Deonar,Mumbai,3357.8,0.5,151.1,43.7,ACTIVE
2023-10-26,Pirana,Ahmedabad,2388.7,0.46,106.54,32.3,ACTIVE
2023-10-26,Perungudi,Chennai,2089.4,0.48,93.61,19.7,ACTIVE
2023-10-27,Ghazipur,Delhi,2907.4,0.46,129.67,16.9,ACTIVE
2023-10-27,Bhalswa,Delhi,2180.3,0.55,99.2,33.2,ACTIVE
2023-10-27,Okhla,Delhi,1256.1,0.48,56.27,24.3,ACTIVE
2023-10-27,Deonar,Mumbai,2643.6,0.52,119.49,40.4,ACTIVE
2023-10-27,Pirana,Ahmedabad,2441.7,0.52,110.36,24.2,ACTIVE
2023-10-27,Perungudi,Chennai,2228.0,0.51,100.48,41.2,ACTIVE
2023-10-28,Ghazipur,Delhi,2962.9,0.49,133.03,22.1,ACTIVE
2023-10-28,Bhalswa,Delhi,2134.9,0.54,96.92,25.7,ACTIVE
2023-10-28,Okhla,Delhi,1045.0,0.54,47.44,31.5,ACTIVE
2023-10-28,Deonar,Mumbai,3389.7,0.49,152.2,20.8,ACTIVE
2023-10-28,Pirana,Ahmedabad,2417.3,0.55,109.99,29.0,ACTIVE
2023-10-28,Perungudi,Chennai,2387.9,0.42,105.55,37.6,ACTIVE
2023-10-29,Ghazipur,Delhi,2627.2,0.42,116.12,17.6,ACTIVE
2023-10-29,Bhalswa,Delhi,2264.4,0.51,102.12,19.3,ACTIVE
2023-10-29,Okhla,Delhi,1315.0,0.46,58.65,23.1,ACTIVE
2023-10-29,Deonar,Mumbai,3255.6,0.52,147.15,35.6,ACTIVE
2023-10-29,Pirana,Ahmedabad,2559.8,0.53,115.96,20.4,ACTIVE
2023-10-29,Perungudi,Chennai,2044.7,0.44,90.78,26.0,ACTIVE
2023-10-30,Ghazipur,Delhi,2859.0,0.6,131.51,16.4,ACTIVE
2023-10-30,Bhalswa,Delhi,2219.2,0.46,98.98,20.8,ACTIVE
2023-10-30,Okhla,Delhi,1074.3,0.52,48.56,45.0,ACTIVE
2023-10-30,Deonar,Mumbai,2619.0,0.46,116.81,34.2,ACTIVE
2023-10-30,Pirana,Ahmedabad,2127.9,0.48,95.33,41.1,ACTIVE
2023-10-30,Perungudi,Chennai,2079.8,0.43,92.14,21.2,ACTIVE
2023-10-31,Ghazipur,Delhi,2679.4,0.46,119.5,21.6,ACTIVE
2023-10-31,Bhalswa,Delhi,1919.8,0.5,86.39,44.1,ACTIVE
2023-10-31,Okhla,Delhi,1103.7,0.54,50.11,42.8,ACTIVE
2023-10-31,Deonar,Mumbai,3078.5,0.44,136.69,32.2,ACTIVE
2023-10-31,Pirana,Ahmedabad,2573.8,0.45,114.53,44.8,ACTIVE
2023-10-31,Perungudi,Chennai,2390.5,0.6,109.96,17.7,ACTIVE
2023-11-01,Ghazipur,Delhi,2997.2,0.58,137.27,26.5,ACTIVE
2023-11-01,Bhalswa,Delhi,1870.9,0.52,84.56,29.4,ACTIVE
2023-11-01,Okhla,Delhi,1128.5,0.53,51.12,34.2,ACTIVE
2023-11-01,Deonar,Mumbai,2614.0,0.45,116.32,42.4,ACTIVE
2023-11-01,Pirana,Ahmedabad,2229.5,0.42,98.54,36.1,ACTIVE
2023-11-01,Perungudi,Chennai,2623.9,0.4,115.45,20.5,ACTIVE
2023-11-02,Ghazipur,Delhi,2625.4,0.42,116.04,20.6,ACTIVE
2023-11-02,Bhalswa,Delhi,2291.0,0.56,104.47,22.4,ACTIVE
2023-11-02,Okhla,Delhi,1187.8,0.43,52.62,33.5,ACTIVE
2023-11-02,Deonar,Mumbai,2894.7,0.55,131.71,17.4,ACTIVE
2023-11-02,Pirana,Ahmedabad,2223.5,0.49,99.84,39.5,ACTIVE
2023-11-02,Perungudi,Chennai,2246.3,0.6,103.33,18.0,ACTIVE
2023-11-03,Ghazipur,Delhi,2950.0,0.43,130.69,40.0,ACTIVE
2023-11-03,Bhalswa,Delhi,2002.3,0.5,90.1,15.8,ACTIVE
2023-11-03,Okhla,Delhi,1081.9,0.52,48.9,38.5,ACTIVE
2023-11-03,Deonar,Mumbai,2920.6,0.58,133.76,44.9,ACTIVE
2023-11-03,Pirana,Ahmedabad,2134.7,0.42,94.35,31.4,ACTIVE
2023-11-03,Perungudi,Chennai,2525.7,0.46,112.65,37.4,ACTIVE
2023-11-04,Ghazipur,Delhi,2927.7,0.49,131.45,43.4,ACTIVE
2023-11-04,Bhalswa,Delhi,2004.6,0.4,88.2,27.9,ACTIVE
2023-11-04,Okhla,Delhi,1029.4,0.59,47.25,37.3,CALIBRATING
2023-11-04,Deonar,Mumbai,3368.8,0.43,149.24,44.8,ACTIVE
2023-11-04,Pirana,Ahmedabad,2284.9,0.43,101.22,26.5,ACTIVE
2023-11-04,Perungudi,Chennai,2243.5,0.57,102.53,29.1,ACTIVE
2023-11-05,Ghazipur,Delhi,3119.0,0.51,140.67,33.2,ACTIVE
2023-11-05,Bhalswa,Delhi,1837.4,0.51,82.87,22.3,ACTIVE
2023-11-05,Okhla,Delhi,1290.6,0.56,58.85,17.1,ACTIVE
2023-11-05,Deonar,Mumbai,2572.6,0.5,115.77,32.8,ACTIVE
2023-11-05,Pirana,Ahmedabad,2278.6,0.45,101.4,36.0,ACTIVE
2023-11-05,Perungudi,Chennai,2718.4,0.59,124.77,29.6,ACTIVE
2023-11-06,Ghazipur,Delhi,2428.5,0.52,109.77,32.3,ACTIVE
2023-11-06,Bhalswa,Delhi,1993.8,0.53,90.32,40.6,ACTIVE
2023-11-06,Okhla,Delhi,1099.2,0.55,50.01,39.6,ACTIVE
2023-11-06,Deonar,Mumbai,2748.1,0.52,124.21,19.8,ACTIVE
2023-11-06,Pirana,Ahmedabad,2220.4,0.56,101.25,39.2,CALIBRATING
2023-11-06,Perungudi,Chennai,2744.2,0.43,121.57,36.6,ACTIVE
2023-11-07,Ghazipur,Delhi,3184.5,0.57,145.53,36.9,ACTIVE
2023-11-07,Bhalswa,Delhi,1937.2,0.45,86.21,35.1,CALIBRATING
2023-11-07,Okhla,Delhi,1122.5,0.41,49.5,17.1,ACTIVE
2023-11-07,Deonar,Mumbai,2581.6,0.58,118.24,15.2,ACTIVE
2023-11-07,Pirana,Ahmedabad,2379.0,0.55,108.24,29.7,ACTIVE
2023-11-07,Perungudi,Chennai,2477.5,0.48,110.99,24.1,ACTIVE
2023-11-08,Ghazipur,Delhi,2609.1,0.47,116.63,42.2,ACTIVE
2023-11-08,Bhalswa,Delhi,2195.6,0.41,96.83,40.9,ACTIVE
2023-11-08,Okhla,Delhi,1324.1,0.49,59.45,21.2,ACTIVE
2023-11-08,Deonar,Mumbai,2807.8,0.52,126.91,28.8,ACTIVE
2023-11-08,Pirana,Ahmedabad,2666.2,0.57,121.85,24.7,ACTIVE
2023-11-08,Perungudi,Chennai,2663.8,0.44,118.27,20.0,CALIBRATING
2023-11-09,Ghazipur,Delhi,3162.2,0.53,143.25,43.8,ACTIVE
2023-11-09,Bhalswa,Delhi,2065.8,0.4,90.9,30.2,ACTIVE
2023-11-09,Okhla,Delhi,1271.4,0.53,57.59,24.1,ACTIVE
2023-11-09,Deonar,Mumbai,2589.6,0.53,117.31,20.9,ACTIVE
2023-11-09,Pirana,Ahmedabad,2806.1,0.41,123.75,31.3,ACTIVE
2023-11-09,Perungudi,Chennai,2253.8,0.56,102.77,37.8,ACTIVE
2023-11-10,Ghazipur,Delhi,2512.9,0.59,115.34,44.2,CALIBRATING
2023-11-10,Bhalswa,Delhi,2010.5,0.55,91.48,19.9,ACTIVE
2023-11-10,Okhla,Delhi,1084.3,0.43,48.03,42.5,ACTIVE
2023-11-10,Deonar,Mumbai,3009.9,0.55,136.95,20.3,ACTIVE
2023-11-10,Pirana,Ahmedabad,2577.2,0.51,116.23,42.2,ACTIVE
2023-11-10,Perungudi,Chennai,2086.5,0.5,93.89,44.9,ACTIVE
2023-11-11,Ghazipur,Delhi,2789.8,0.58,127.77,15.9,ACTIVE
2023-11-11,Bhalswa,Delhi,1768.2,0.52,79.92,33.6,ACTIVE
2023-11-11,Okhla,Delhi,1143.7,0.42,50.55,28.1,ACTIVE
2023-11-11,Deonar,Mumbai,2740.0,0.45,121.93,22.4,ACTIVE
2023-11-11,Pirana,Ahmedabad,2160.0,0.45,96.12,24.8,ACTIVE
2023-11-11,Perungudi,Chennai,2596.9,0.57,118.68,37.4,ACTIVE
2023-11-12,Ghazipur,Delhi,3147.6,0.5,141.64,20.0,ACTIVE
2023-11-12,Bhalswa,Delhi,2260.5,0.55,102.85,20.6,OFFLINE
2023-11-12,Okhla,Delhi,1096.7,0.45,48.8,26.3,ACTIVE
2023-11-12,Deonar,Mumbai,3314.3,0.43,146.82,27.8,ACTIVE
2023-11-12,Pirana,Ahmedabad,2847.7,0.43,126.15,19.6,ACTIVE
2023-11-12,Perungudi,Chennai,2436.2,0.54,110.6,27.2,ACTIVE
2023-11-13,Ghazipur,Delhi,3101.6,0.43,137.4,30.3,ACTIVE
2023-11-13,Bhalswa,Delhi,1744.9,0.55,79.39,19.0,ACTIVE
2023-11-13,Okhla,Delhi,1344.2,0.57,61.43,38.4,ACTIVE
2023-11-13,Deonar,Mumbai,2592.7,0.55,117.97,39.2,ACTIVE
2023-11-13,Pirana,Ahmedabad,2668.6,0.4,117.42,24.6,ACTIVE
2023-11-13,Perungudi,Chennai,2566.8,0.59,117.82,23.7,CALIBRATING
2023-11-14,Ghazipur,Delhi,2651.0,0.41,116.91,29.8,ACTIVE
2023-11-14,Bhalswa,Delhi,1731.8,0.55,78.8,41.4,ACTIVE
2023-11-14,Okhla,Delhi,1163.2,0.45,51.76,16.9,ACTIVE
2023-11-14,Deonar,Mumbai,3379.3,0.51,152.41,42.0,ACTIVE
2023-11-14,Pirana,Ahmedabad,2187.8,0.43,96.92,33.3,ACTIVE
2023-11-14,Perungudi,Chennai,2077.4,0.59,95.35,23.1,ACTIVE
2023-11-15,Ghazipur,Delhi,2442.4,0.47,109.18,39.7,ACTIVE
2023-11-15,Bhalswa,Delhi,2245.6,0.51,101.28,44.6,ACTIVE
2023-11-15,Okhla,Delhi,1072.7,0.41,47.31,33.5,ACTIVE
2023-11-15,Deonar,Mumbai,2752.6,0.46,122.77,27.2,ACTIVE
2023-11-15,Pirana,Ahmedabad,2287.5,0.42,101.11,34.8,ACTIVE
2023-11-15,Perungudi,Chennai,2574.5,0.43,114.05,28.2,CALIBRATING
2023-11-16,Ghazipur,Delhi,2713.3,0.42,119.93,23.9,ACTIVE
2023-11-16,Bhalswa,Delhi,2020.3,0.56,92.13,16.7,ACTIVE
2023-11-16,Okhla,Delhi,1260.3,0.45,56.08,32.5,ACTIVE
2023-11-16,Deonar,Mumbai,3067.6,0.53,138.96,18.7,ACTIVE
2023-11-16,Pirana,Ahmedabad,2874.7,0.59,131.95,41.8,ACTIVE
2023-11-16,Perungudi,Chennai,2177.6,0.41,96.03,27.6,ACTIVE
2023-11-17,Ghazipur,Delhi,2930.1,0.48,131.27,21.9,OFFLINE
2023-11-17,Bhalswa,Delhi,2138.6,0.56,97.52,21.7,ACTIVE
2023-11-17,Okhla,Delhi,1183.3,0.48,53.01,33.9,ACTIVE
2023-11-17,Deonar,Mumbai,3075.9,0.43,136.26,26.9,ACTIVE
2023-11-17,Pirana,Ahmedabad,2445.0,0.57,111.74,26.3,ACTIVE
2023-11-17,Perungudi,Chennai,2040.9,0.52,92.25,36.1,ACTIVE
2023-11-18,Ghazipur,Delhi,2880.5,0.48,129.05,44.3,ACTIVE
2023-11-18,Bhalswa,Delhi,2177.6,0.41,96.03,34.1,ACTIVE
2023-11-18,Okhla,Delhi,1139.7,0.45,50.72,41.3,ACTIVE
2023-11-18,Deonar,Mumbai,3027.2,0.5,136.22,30.3,ACTIVE
2023-11-18,Pirana,Ahmedabad,2364.7,0.41,104.28,28.0,ACTIVE
2023-11-18,Perungudi,Chennai,2585.1,0.55,117.62,45.0,ACTIVE
2023-11-19,Ghazipur,Delhi,2515.2,0.44,111.67,22.4,ACTIVE
2023-11-19,Bhalswa,Delhi,2229.4,0.41,98.32,15.8,ACTIVE
2023-11-19,Okhla,Delhi,1088.8,0.46,48.56,26.6,ACTIVE
2023-11-19,Deonar,Mumbai,3234.5,0.45,143.94,33.7,ACTIVE
2023-11-19,Pirana,Ahmedabad,2859.4,0.46,127.53,20.5,ACTIVE
2023-11-19,Perungudi,Chennai,2149.6,0.5,96.73,30.2,ACTIVE
2023-11-20,Ghazipur,Delhi,2790.6,0.55,126.97,35.8,ACTIVE
2023-11-20,Bhalswa,Delhi,1895.0,0.55,86.22,35.5,CALIBRATING
2023-11-20,Okhla,Delhi,1071.7,0.45,47.69,29.5,ACTIVE
2023-11-20,Deonar,Mumbai,3392.5,0.58,155.38,41.4,ACTIVE
2023-11-20,Pirana,Ahmedabad,2409.4,0.5,108.42,31.1,ACTIVE
2023-11-20,Perungudi,Chennai,2178.4,0.46,97.16,26.5,ACTIVE
2023-11-21,Ghazipur,Delhi,2575.0,0.41,113.56,17.3,ACTIVE
2023-11-21,Bhalswa,Delhi,1734.6,0.51,78.23,23.0,ACTIVE
2023-11-21,Okhla,Delhi,1245.9,0.54,56.56,29.0,ACTIVE
2023-11-21,Deonar,Mumbai,2635.9,0.42,116.51,19.0,ACTIVE
2023-11-21,Pirana,Ahmedabad,2396.1,0.56,109.26,31.0,ACTIVE
2023-11-21,Perungudi,Chennai,2379.2,0.44,105.64,17.2,ACTIVE
2023-11-22,Ghazipur,Delhi,2546.9,0.49,114.36,24.9,ACTIVE
2023-11-22,Bhalswa,Delhi,2295.1,0.54,104.2,30.9,ACTIVE
2023-11-22,Okhla,Delhi,1218.5,0.4,53.61,33.4,CALIBRATING
2023-11-22,Deonar,Mumbai,3085.6,0.47,137.93,28.5,ACTIVE
2023-11-22,Pirana,Ahmedabad,2694.6,0.53,122.07,22.1,ACTIVE
2023-11-22,Perungudi,Chennai,2432.2,0.51,109.69,27.6,ACTIVE
2023-11-23,Ghazipur,Delhi,2898.8,0.54,131.61,27.5,ACTIVE
2023-11-23,Bhalswa,Delhi,1776.0,0.47,79.39,31.7,ACTIVE
2023-11-23,Okhla,Delhi,1302.8,0.54,59.15,25.0,ACTIVE
2023-11-23,Deonar,Mumbai,3335.1,0.52,150.75,22.9,ACTIVE
2023-11-23,Pirana,Ahmedabad,2843.3,0.44,126.24,36.7,ACTIVE
