filename,category,description,degradable,landfill_class,doc_fraction,estimated_mass_kg,methane_factor_kg_per_kg,ch4_kg,co2e_kg,energy_kwh,carbon_credits,hex_color,relative_path
Glass_415.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_415.jpg
Glass_416.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_416.jpg
Glass_417.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_417.jpg
Glass_418.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_418.jpg
Glass_419.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_419.jpg
Glass_42.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_42.jpg
Glass_420.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_420.jpg
Glass_43.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_43.jpg
Glass_44.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_44.jpg
Glass_45.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_45.jpg
Glass_46.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_46.jpg
Glass_47.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_47.jpg
Glass_48.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_48.jpg
Glass_49.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_49.jpg
Glass_5.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_5.jpg
Glass_50.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_50.jpg
Glass_51.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_51.jpg
Glass_52.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_52.jpg
Glass_53.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_53.jpg
Glass_54.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_54.jpg
Glass_55.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_55.jpg
Glass_56.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_56.jpg
Glass_57.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_57.jpg
Glass_58.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_58.jpg
Glass_59.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_59.jpg
Glass_6.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_6.jpg
Glass_60.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_60.jpg
Glass_61.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_61.jpg
Glass_62.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_62.jpg
Glass_63.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_63.jpg
Glass_64.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_64.jpg
Glass_65.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_65.jpg
Glass_66.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_66.jpg
Glass_67.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_67.jpg
Glass_68.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_68.jpg
Glass_69.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_69.jpg
Glass_7.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_7.jpg
Glass_70.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_70.jpg
Glass_71.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_71.jpg
Glass_72.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_72.jpg
Glass_73.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_73.jpg
Glass_74.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_74.jpg
Glass_75.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_75.jpg
Glass_76.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_76.jpg
Glass_77.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_77.jpg
Glass_78.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_78.jpg
Glass_79.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_79.jpg
Glass_8.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_8.jpg
Glass_80.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_80.jpg
Glass_81.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_81.jpg
Glass_82.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_82.jpg
Glass_83.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_83.jpg
Glass_84.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_84.jpg
Glass_85.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_85.jpg
Glass_86.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_86.jpg
Glass_87.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_87.jpg
Glass_88.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_88.jpg
Glass_89.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_89.jpg
Glass_9.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_9.jpg
Glass_90.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_90.jpg
Glass_91.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_91.jpg
Glass_92.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_92.jpg
Glass_93.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_93.jpg
Glass_94.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_94.jpg
Glass_95.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_95.jpg
Glass_96.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_96.jpg
Glass_97.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_97.jpg
Glass_98.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_98.jpg
Glass_99.jpg,Glass,"Glass bottles, jars, broken glass",False,Inert,0.0,0.3,0.0,0.0,0.0,0.0,0.0,#26c6da,RealWaste/Glass/Glass_99.jpg
Metal_1.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_1.jpg
Metal_10.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_10.jpg
Metal_100.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_100.jpg
Metal_101.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_101.jpg
Metal_102.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_102.jpg
Metal_103.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_103.jpg
Metal_104.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_104.jpg
Metal_105.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_105.jpg
Metal_106.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_106.jpg
Metal_107.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_107.jpg
Metal_108.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_108.jpg
Metal_109.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_109.jpg
Metal_11.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_11.jpg
Metal_110.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_110.jpg
Metal_111.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_111.jpg
Metal_112.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_112.jpg
Metal_113.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_113.jpg
Metal_114.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_114.jpg
Metal_115.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_115.jpg
Metal_116.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_116.jpg
Metal_117.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_117.jpg
Metal_118.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_118.jpg
Metal_119.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_119.jpg
Metal_12.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_12.jpg
Metal_120.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_120.jpg
Metal_121.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_121.jpg
Metal_122.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_122.jpg
Metal_123.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_123.jpg
Metal_124.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_124.jpg
Metal_125.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_125.jpg
Metal_126.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_126.jpg
Metal_127.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_127.jpg
Metal_128.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_128.jpg
Metal_129.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_129.jpg
Metal_13.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_13.jpg
Metal_130.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_130.jpg
Metal_131.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_131.jpg
Metal_132.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_132.jpg
Metal_133.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_133.jpg
Metal_134.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_134.jpg
Metal_135.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_135.jpg
Metal_136.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_136.jpg
Metal_137.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_137.jpg
Metal_138.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_138.jpg
Metal_139.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_139.jpg
Metal_14.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_14.jpg
Metal_140.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_140.jpg
Metal_141.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_141.jpg
Metal_142.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_142.jpg
Metal_143.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_143.jpg
Metal_144.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_144.jpg
Metal_145.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_145.jpg
Metal_146.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_146.jpg
Metal_147.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_147.jpg
Metal_148.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_148.jpg
Metal_149.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_149.jpg
Metal_15.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_15.jpg
Metal_150.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_150.jpg
Metal_151.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_151.jpg
Metal_152.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_152.jpg
Metal_153.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_153.jpg
Metal_154.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_154.jpg
Metal_155.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_155.jpg
Metal_156.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_156.jpg
Metal_157.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_157.jpg
Metal_158.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_158.jpg
Metal_159.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_159.jpg
Metal_16.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_16.jpg
Metal_160.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_160.jpg
Metal_161.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_161.jpg
Metal_162.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_162.jpg
Metal_163.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_163.jpg
Metal_164.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_164.jpg
Metal_165.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_165.jpg
Metal_166.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_166.jpg
Metal_167.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_167.jpg
Metal_168.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_168.jpg
Metal_169.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_169.jpg
Metal_17.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_17.jpg
Metal_170.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_170.jpg
Metal_171.jpg,Metal,"Cans, scrap metal, aluminium, steel",False,Inert,0.0,0.4,0.0,0.0,0.0,0.0,0.0,#bdbdbd,RealWaste/Metal/Metal_171.jpg
